cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1018164,1231,"Wholesale-machinery, equipment & supplies",Wholesale trade--durable goods,26.3131488,-80.1912552,Willis Lease Finance Corporation,WLFC; WLFCP,185,KPMG LLP,Florida,Fort Lauderdale,18500539,Richard Robins,3/21/2019,FL
312257,1231,"Wholesale-groceries, general line",Wholesale trade--nondurable goods,26.322859,-81.7741307,"Innovative Food Holdings, Inc.",IVFH,287,"Liggett & Webb, P.A.",New York,New York,28700004,Arpita Joshi,4/24/2019,FL
814926,1231,Electric lighting & wiring equipment,Electrical and electronic equipment,26.3232586,-80.1155536,"Capstone  Companies, Inc..",CAPC,137,"Kaufman, Rossin & Co., a Professional Association",Florida,Boca Raton,13701877,Frank Pena,4/26/2019,FL
1364479,1231,Services-miscellaneous equipment rental & leasing,Business services,26.3401419,-81.8080034,HERC HOLDINGS INC,HRI,238,PricewaterhouseCoopers LLP,Florida,Tampa,23800027,Suzanne Hubbard,3/17/2020,FL
1708410,531,Retail-eating & drinking places,Eating and drinking places,26.3494465,-80.1548947,Simplicity Esports and Gaming Company,IAMXU; WINR; WINRW,273,"Prager Metis CPAs, LLC",New Jersey,Basking Ridge,27300002,Joseph Zarkowski,9/13/2019,FL
1218599,1231,NA,NA,26.3530333,-80.0841351,"Variant Trading Institutional Group, Inc.",NA,5617,"Soles, Heyn & Company LLP",Florida,West Palm Beach,561700001,Patrick Heyn,5/5/2019,FL
1720201,1231,Retail-eating & drinking places,Eating and drinking places,26.3554842,-80.0855388,iPic Entertainment Inc.,IPICQ; 8725B,173,Crowe LLP,Florida,Fort Lauderdale,17308208,Glen Beanland,4/8/2019,FL
1441769,1231,"Communications services, nec",Communications,26.3622487,-80.1363281,"DIRECTVIEW HOLDINGS, INC.",NA,5036,Assurance Dimensions,Florida,Coconut Creek,503600001,Matthew McNamara,4/19/2019,FL
1494448,1130,Life insurance,Insurance carriers,26.3645924,-80.127069,"Emergent Capital, Inc.",EMGC,248,Grant Thornton LLP,Florida,Ft. Lauderdale,24800151,Kelly Phillips,3/19/2020,FL
1484769,1231,Services-motion picture & video tape production,Motion pictures,26.3669699,-80.1304277,"Pulse Evolution Group, Inc.",NA,688,Marcum LLP,New York,New York,68800121,Edward Hackert,9/25/2019,FL
1715768,630,Blank checks,Holding and other investment offices,26.368734,-80.1263771,Peninsula Acquisition Corporation,NA,50,Raich Ende Malter & Co. LLP,New York,Melville,5000003,Michael Joy,10/15/2019,FL
1662574,1231,"Services-computer programming, data processing, etc.",Business services,26.369491,-80.089511,"Grom Social Enterprises, Inc.",GRMM,5041,B F Borgers CPA PC,Colorado,Lakewood,504100006,Doug Grande,4/22/2019,FL
710782,430,Blank checks,Holding and other investment offices,26.3712793,-80.1280722,Evergreen International Corp.,EVGI,711,Friedman LLP,New York,New York,71101950,Thomas Lan,8/1/2019,FL
1697834,930,Real estate,Real estate,26.3713179,-80.1270828,"Stem Holdings, Inc.",STMH,318,"L J Soldinger Associates, LLC",Illinois,Deer Park,31800004,Jeffrey Levin,3/12/2020,FL
943535,1231,Industrial organic chemicals,Chemicals and allied products,26.3714723,-80.1223826,"World Health Energy Holdings, Inc.",WHEN,229,Daszkal Bolton LLP,Florida,Fort Lauderdale,22900271,Scott Walters,7/29/2019,FL
1720116,1231,Services-prepackaged software,Business services,26.3753904,-80.1195658,"Red Violet, Inc.",RDVT,248,Grant Thornton LLP,Florida,Ft. Lauderdale,24800123,Scott Mager,3/19/2020,FL
1481504,630,Retail-miscellaneous shopping goods stores,Miscellaneous retail,26.3853394,-80.0972269,"Banjo & Matilda, Inc.",BANJ,223,Farber Hass Hurley LLP,California,Chatsworth,22300008,Michel Abedian,11/6/2019,FL
1574186,1231,Agricultural services,Agricultural services,26.385831,-80.084542,"Zero Gravity Solutions, Inc.",ZGSI,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600001,Scott Salberg,11/13/2019,FL
1587987,1231,NA,NA,26.3899445,-80.1076557,Newtek Business Services Corp.,NEWT,49,RSM US LLP,New York,New York,4952033,James Norfleet,3/19/2020,FL
1590695,1231,Medicinal chemicals & botanical products,Chemicals and allied products,26.3899445,-80.1076557,Twinlab Consolidated Holdings Inc.,TLCC,270,Tanner LLC,Utah,Salt Lake City,27001103,Scott Robinson,4/26/2019,FL
778946,1231,Real estate agents & managers (for others),Real estate,26.3917486,-80.1098876,Bluegreen Vacations Corporation,BXG.1; BXG,248,Grant Thornton LLP,Florida,Ft. Lauderdale,24800164,Alexander Rhodes,3/19/2019,FL
923796,1231,Real estate investment trusts,Holding and other investment offices,26.3917788,-80.1031818,"The GEO Group, Inc.",GEO,248,Grant Thornton LLP,Florida,Miami,24800203,Jonathan Thompson,3/11/2020,FL
1703056,1231,"Services-detective, guard & armored car services",Business services,26.395193,-80.1180325,ADT Inc.,ADT,238,PricewaterhouseCoopers LLP,Florida,Fort Lauderdale,23800233,Christopher Briggs,3/26/2019,FL
25743,1231,Pharmaceutical preparations,Chemicals and allied products,26.3952694,-80.1073346,"TherapeuticsMD, Inc.",TXMD,248,Grant Thornton LLP,Florida,Ft. Lauderdale,24800203,Jonathan Thompson,3/4/2020,FL
1397047,1231,"Services-equipment rental & leasing, nec",Business services,26.3953274,-80.105692,"FLEXSHOPPER, INC.",FPAY; FPAYW,274,EisnerAmper LLP,New York,New York,27495223,Richard Nachmias,3/17/2020,FL
1141103,1231,Services-help supply services,Business services,26.3970556,-80.1042957,CROSS COUNTRY HEALTHCARE INC,CCRN,34,Deloitte &  Touche LLP,Florida,Boca Raton,3411338,Raymond Faloona,3/26/2019,FL
1494891,1231,Surgical & medical instruments & apparatus,Instruments and related products,26.3998848,-80.1036412,"Sensus Healthcare, Inc.",SRTSU; SRTS; SRTSW,688,Marcum LLP,New York,Fort Lauderdale,68800114,Ilyssa Blum,3/20/2020,FL
1424768,1231,Surgical & medical instruments & apparatus,Instruments and related products,26.4013745,-80.10735,"Vycor Medical, Inc.",VYCO,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300004,Yihong Shao,5/12/2019,FL
1568385,1231,Services-computer programming services,Business services,26.4034748,-80.1014596,"BRIGHT MOUNTAIN MEDIA, INC.",BMTM,274,EisnerAmper LLP,New Jersey,Iselin,27497205,Brian Downey,5/16/2019,FL
800240,1228,Retail-miscellaneous shopping goods stores,Miscellaneous retail,26.404215,-80.121159,OFFICE DEPOT INC,ODP,34,Deloitte &  Touche LLP,Florida,Boca Raton,3410605,David Chalich,3/25/2020,FL
47129,1231,Services-auto rental & leasing (no drivers),"Automotive repair, services, and parking",26.4193399,-81.8096164,The Hertz Corporation,NA,42,Ernst & Young LLP,Florida,Tampa,4200292,Michael Brennan,3/16/2020,FL
1657853,1231,Services-auto rental & leasing (no drivers),"Automotive repair, services, and parking",26.4193399,-81.8096164,"Hertz Global Holdings, Inc.",HRZ.1; 8598B; 8579B; 0492B; HTZ,42,Ernst & Young LLP,Florida,Tampa,4200292,Michael Brennan,3/16/2020,FL
1034054,1231,Real estate investment trusts,Holding and other investment offices,26.4197491,-80.0960051,SBA Communications Corporation,SBAC; 9766B,42,Ernst & Young LLP,Florida,Boca Raton,4200977,Mark Garces,3/6/2020,FL
1750506,930,Radiotelephone communications,Communications,26.4215992,-80.0734419,"Voiceinterop, Inc.",NA,287,"Liggett & Webb, P.A.",Florida,Boynton Beach,28700001,derek webb,3/23/2020,FL
1362516,930,Radiotelephone communications,Communications,26.4215992,-80.0734419,"Cleartronic, Inc.",CLRI,287,"Liggett & Webb, P.A.",Florida,Boynton Beach,28700001,Derek Webb,1/20/2020,FL
1741231,1231,Blank checks,Holding and other investment offices,26.4378874,-80.0914755,Forum Merger II Corporation,FMCIU; FMCI; 8049B; FMCIW,688,Marcum LLP,New York,New York,68800157,Janet Levy,3/16/2020,FL
1066605,1231,Services-employment agencies,Business services,26.4422852,-82.0582604,"Heidrick & Struggles International, Inc.",HSII,49,RSM US LLP,Illinois,Chicago,4928861,Guy Gross,2/26/2020,IL
1040130,331,Retail-drug stores and proprietary stores,Miscellaneous retail,26.4533873,-80.0955688,"PETMED EXPRESS, INC.",PETS,49,RSM US LLP,Florida,West Palm Beach,4983462,Kelly Anderson,6/1/2019,FL
1552189,1231,Medicinal chemicals & botanical products,Chemicals and allied products,26.463134,-80.0693579,EXACTUS INC.,NA,587,RBSM LLP,New York,NEW YORK,58700004,RAJESH SHARMA,3/31/2019,FL
1719406,1231,Blank checks,Holding and other investment offices,26.4896066,-80.0635768,Big Rock Partners Acquisition Corp.,BRPAU; BRPA; BRPAW,688,Marcum LLP,New York,New York,68800123,Natalie Verbanac,3/19/2019,FL
1019787,1231,Motor vehicle parts & accessories,Transportation equipment,26.5453119,-80.0749791,"Puradyn Filter Technologies, Inc.",PFTI,287,"Liggett & Webb, P.A.",Florida,Boynton Beach,28700006,Jessica Etania,4/22/2019,FL
3545,930,Agricultural production-crops,Agricultural production- crops,26.5458947,-81.7922411,"Alico, Inc.",ALCO,49,RSM US LLP,Florida,Orlando,4949834,John Cadden,12/10/2019,FL
1341766,1231,Bottled & canned soft drinks & carbonated waters,Food and kindred products,26.5507852,-80.0543238,"Celsius Holdings, Inc.",CELH; CELHW,5036,Assurance Dimensions,Florida,Coconut Creek,503600001,Matthew McNamara,3/22/2020,FL
1077183,1231,Services-testing laboratories,Engineering and management services,26.5559078,-81.7565262,NEOGENOMICS INC,NEO,34,Deloitte &  Touche LLP,California,San Diego,3411223,Bruce Rucks,3/12/2020,FL
1561880,1231,Services-educational services,Educational services,26.5622225,-81.9426554,"Legacy Education Alliance, Inc.",LEAI,206,"MaloneBailey, LLP",Texas,Houston,20600002,Steven Vertucci,5/3/2019,FL
897429,201,Retail-women's clothing stores,Apparel and accessory stores,26.57936,-81.8499275,"Chico's FAS, Inc.",CHS,42,Ernst & Young LLP,Florida,Tampa,4201869,Michelle Maingot,4/2/2019,FL
1524872,1231,"Special industry machinery, nec",Industrial machinery and equipment,26.5908534,-80.0518559,Thunder Energies Corp,NA,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,3/14/2019,FL
1738827,131,"Oil & gas field services, nec",Oil and gas extraction,26.6618038,-80.2648442,"KLX Energy Services Holdings, Inc.",KLXE,34,Deloitte &  Touche LLP,Florida,Boca Raton,3410882,Kara Klinger,4/18/2019,FL
873860,1231,Mortgage bankers & loan correspondents,Nondepository credit institutions,26.6969507,-80.0761056,OCWEN FINANCIAL CORP,OCN,34,Deloitte &  Touche LLP,New York,New York,3410622,Todd Friedman,3/25/2020,FL
1310527,1231,"Specialty cleaning, polishing and sanitation preparations",Chemicals and allied products,26.7053429,-80.0418348,Q2Earth Inc.,QPWR,4048,D. Brooks and Associates CPA's P.A.,Florida,Palm Beach,404833333,Adrienne Anderson,4/22/2019,FL
1638911,1231,Aircraft,Transportation equipment,26.7053429,-80.0418348,UAS Drone Corp.,NA,4048,D. Brooks and Associates CPA's P.A.,Florida,Palm Beach,404833333,Adrienne Anderson,4/22/2019,FL
1476045,1231,Real estate investment trusts,Holding and other investment offices,26.7056668,-80.0509601,Chatham Lodging Trust,CLDT,238,PricewaterhouseCoopers LLP,Florida,Fort Lauderdale,23800459,Thomas Zibelli,3/12/2020,FL
1004434,1231,Investment advice,"Security, commodity brokers, and services",26.7066139,-80.0501742,"AFFILIATED MANAGERS GROUP, INC.",AMG,238,PricewaterhouseCoopers LLP,Massachusetts,Boston,23800108,John Oliver,3/19/2020,FL
1011662,1231,"Perfumes, cosmetics & other toilet preparations",Chemicals and allied products,26.7066139,-80.0501742,GLOBAL DIGITAL SOLUTIONS INC.,GDSI,76,"Turner, Stone & Company, L.L.P.",Texas,Dallas,7600002,Larry Yurcho,6/24/2019,FL
38264,930,"Plastics products, nec",Rubber and miscellaneous plastics products,26.7099491,-80.0574215,"Forward Industries, Inc.",FORD,596,CohnReznick LLP,New York,Jericho,59600015,Cindy McLoughlin,1/21/2020,FL
1730773,1231,Prepared fresh or frozen fish & seafoods,Food and kindred products,26.7132687,-80.0575773,Blue Star Foods Corp.,NA,206,"MaloneBailey, LLP",Texas,Houston,20600002,Steven Vertucci,4/16/2019,FL
1610462,1231,Agricultural production-crops,Agricultural production- crops,26.7136754,-80.0527501,"Blockchain Solutions, Inc.",NA,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300003,Francis Decker,9/13/2019,FL
1679817,1231,Surgical & medical instruments & apparatus,Instruments and related products,26.7136754,-80.0527501,"Ozop Surgical Corp., Inc.",OZSC,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300003,Francis Decker,6/18/2019,FL
1089061,1231,"Coating, engraving & allied services",Fabricated metal products,26.8045643,-80.0787232,Findex.com,FIND,5617,"Soles, Heyn & Company LLP",Florida,West Palm Beach,561700001,Patrick Heyn,5/5/2019,FL
1489588,1231,Beverages,Food and kindred products,26.8399305,-80.0632494,"Gratitude Health, Inc.",GRTD,4048,D. Brooks and Associates CPA's P.A.,Florida,Palm Beach Gardens,404833333,Adrienne Anderson,4/16/2019,FL
753308,1231,Electric services,"Electric, gas, and sanitary services",26.8596034,-80.0593728,NEXTERA ENERGY INC,NEE; NEE.PO; NEE.PP.1; NEE.PQ; NEE.PR; NEE.PP,34,Deloitte &  Touche LLP,Florida,Boca Raton,3411093,John Slyh,3/4/2020,FL
37634,1231,Electric services,"Electric, gas, and sanitary services",26.8596034,-80.0593728,FLORIDA POWER & LIGHT CO,FPL1,34,Deloitte &  Touche LLP,Florida,Boca Raton,3411093,John Slyh,3/4/2020,FL
1603145,1231,Electric services,"Electric, gas, and sanitary services",26.8596034,-80.0593728,"NextEra Energy Partners, LP",NEP,34,Deloitte &  Touche LLP,Florida,Boca Raton,3411093,John Slyh,3/11/2020,FL
1403676,1231,"Plastic material, synth resin/rubber, cellulos (no glass)",Chemicals and allied products,26.9200947,-80.1437546,"Geltech Solutions, Inc.",GLTC,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600001,Scott Salberg,4/18/2019,FL
1007086,1231,NA,NA,26.9243141,-80.0676801,"Sentinel Brokers Company, Inc.",NA,5617,"Soles, Heyn & Company LLP",Florida,West Palm Beach,561700001,Patrick Heyn,3/8/2019,FL
1760903,1231,NA,NA,26.9341383,-80.1117843,"CBD Brands, Inc.",NA,2738,"M&K CPAS, PLLC",Texas,Houston,273800001,Casey Kinchen,9/4/2019,FL
1473490,930,Retail-nonstore retailers,Miscellaneous retail,26.9348205,-80.0821233,"Wall Street Media Co, Inc.",WSCO,5036,Assurance Dimensions,Florida,Coconut Creek,503600001,Matthew McNamara,11/5/2019,FL
1213809,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,26.9357777,-80.0881938,"Dyadic International, Inc.",DYAI,199,Mayer Hoffman McCann P.C.,Florida,Boca Raton,19900001,Jeremy Ahwee,4/10/2019,FL
1281774,1231,Services-membership sports & recreation clubs,Amusement and recreational services,26.9429627,-80.083493,TOWN SPORTS INTERNATIONAL HOLDINGS INC,CLUB,238,PricewaterhouseCoopers LLP,New York,New York,23800366,Carrie Quinn,3/21/2019,FL
1765651,831,Retail-miscellaneous shopping goods stores,Miscellaneous retail,26.9464414,-82.0316683,Pacific Sports Exchange Inc.,NA,6117,"Heaton & Company, PLLC",Utah,Farmington,611700003,Natalie Murphy,1/20/2020,FL
1792941,1231,Blank checks,Holding and other investment offices,26.9747691,-80.1108622,"Allure Worldwide, Inc.",NA,3686,Adeptus Partners LLC,New Jersey,Ocean,368600001,Howard Krant,12/10/2019,FL
1714232,731,Blank checks,Holding and other investment offices,26.9747691,-80.1108622,Atlantic Acquisition II,NA,3686,Adeptus Partners LLC,New Jersey,Ocean,368600001,Howard Krant,9/9/2019,FL
1719435,1130,Services-home health care services,Health services,27.0783077,-82.1234819,"ASSISTED 4 LIVING, INC.",NA,6117,"Heaton & Company, PLLC",Utah,Farmington,611700001,Kristofer Heaton,3/17/2020,FL
1354327,1228,"Metal doors, sash, frames, moldings & trim",Fabricated metal products,27.1425605,-82.4079768,"PGT Innovations, Inc.",PGTI,185,KPMG LLP,Florida,Tampa,18500903,Daniel Amat,3/17/2020,FL
730708,1231,State commercial banks,Depository institutions,27.1917209,-80.2519641,Seacoast Banking Corporation of Florida,SBCF; 3SBCFB,173,Crowe LLP,Florida,Fort Lauderdale,17304775,Ken Harris,3/5/2020,FL
1753681,1231,Beverages,Food and kindred products,27.3256811,-80.4358249,Elite Performance Holding Corp.,NA,2738,"M&K CPAS, PLLC",Texas,Houston,273800003,Daniel Lafley,4/2/2019,FL
1565228,1231,"Communications equipment, nec",Electrical and electronic equipment,27.3342207,-82.5408463,"Vislink Technologies, Inc.",VISL; XGTIW,688,Marcum LLP,New York,New York,68800128,Alan Markowitz,4/9/2019,FL
1172706,103,Textile mill products,Textile mill products,27.3378692,-82.5335491,"Uniroyal Global Engineered Products, Inc.",UNIR,215,"Frazier & Deeter, LLC",Florida,Tampa,21500701,William Godshall,4/12/2019,FL
882835,1231,"Industrial instruments for measurement, display, and control",Instruments and related products,27.3837107,-82.4317818,ROPER TECHNOLOGIES INC,ROP,238,PricewaterhouseCoopers LLP,Florida,Tampa,23800181,Robert Bono,3/25/2020,FL
1473654,1231,Services-prepackaged software,Business services,27.3855562,-82.4227114,"LevelBlox, Inc.",LVBX,890,"Gregory, Sharer & Stuart, P.A.",Florida,St. Petersburg,89000002,Robert Ingham,4/2/2019,FL
1024795,1228,Miscellaneous fabricated metal products,Fabricated metal products,27.3885861,-82.5394368,"Helios Technologies, Inc.",HLIO,248,Grant Thornton LLP,Florida,Tampa,24800091,Gustavo Hernandez,3/25/2020,FL
1308569,430,Services-amusement & recreation services,Amusement and recreational services,27.4092061,-82.4000355,"Major League Football, Inc.",MLFB,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600002,Richard Fox,8/27/2019,FL
315709,1231,State commercial banks,Depository institutions,27.5189984,-99.5044913,International Bancshares Corporation,IBOC,49,RSM US LLP,Texas,Austin,4984515,Zachary Carroll,2/28/2020,TX
1683131,630,"Metal doors, sash, frames, moldings & trim",Fabricated metal products,27.5309723,-82.5404389,"GENESYS INDUSTRIES, INC.",GEIN,6108,"MICHAEL GILLESPIE & ASSOCIATES, PLLC",Washington,SEATTLE,610810544,MICHAEL GILLESPIE,10/17/2019,FL
1428205,1231,Real estate investment trusts,Holding and other investment offices,27.6500657,-80.3559104,"Armour Residential REIT, Inc.",ARR; ARR.WS; ARR.PA; ARR.PB; ARR.PC,34,Deloitte &  Touche LLP,Florida,Miami,3410966,Beth Goldstein,3/16/2020,FL
1275477,1231,Real estate investment trusts,Holding and other investment offices,27.6526025,-80.3626895,"Bimini Capital Management, Inc.",BMNM; 2501B; 2502B,243,"BDO USA, LLP",Florida,West Palm Beach,24311171,Ian Shapiro,3/28/2020,FL
1518621,1231,Real estate investment trusts,Holding and other investment offices,27.6526025,-80.3626895,"Orchid Island Capital, Inc.",ORC,243,"BDO USA, LLP",Florida,West Palm Beach,24311171,Ian Shapiro,2/25/2020,FL
1434842,1231,"Oil & gas field services, nec",Oil and gas extraction,27.7253918,-98.0761071,Forbes Energy Services Ltd.,FESLQ; FRB.; 3775B; FLSS; 9531B,243,"BDO USA, LLP",Texas,Austin,24311276,Michael Grubbs,4/2/2019,TX
1401521,1231,"Fire, marine & casualty insurance",Insurance carriers,27.768807,-82.645174,UNITED INSURANCE HOLDINGS CORP.,UIHC,34,Deloitte &  Touche LLP,Florida,Tampa,3410659,Thomas Lofredo,4/12/2019,FL
37637,1231,Electric services,"Electric, gas, and sanitary services",27.7707478,-82.6347545,"DUKE ENERGY FLORIDA, LLC.",DUK9,34,Deloitte &  Touche LLP,North Carolina,Charlotte,3411583,Thomas Hicks,3/5/2020,FL
